Invalid location parameter value.
kailashahar,2023-05-07,38,22,29.5,49.1,22,31,19,58,0,0,0,,0,0,18.4,12.2,13.9,1004.9,16.3,17.3,334.6,28.7,10,10,2023-05-07T04:43:39,2023-05-07T17:53:54,0.56,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-08,39.9,22.6,30.6,47,22.6,32.3,18.1,51.1,0,0,0,,0,0,20.9,15.1,3,1004.4,9.7,18.1,332.4,28.4,10,10,2023-05-08T04:43:02,2023-05-08T17:54:24,0.59,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41891099999,remote"
kailashahar,2023-05-09,40.8,21.8,31,42.8,21.8,32,15.9,46,0,0,0,,0,0,23,11.5,229.4,1004.4,11.4,17.3,326.8,28.2,10,10,2023-05-09T04:42:25,2023-05-09T17:54:53,0.63,Clear,Clear conditions throughout the day.,clear-day,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-10,40.9,22.6,30.5,45.2,22.6,32.4,18.9,54.3,0,0,0,,0,0,23.8,10.4,222.1,1005.6,31.5,17.5,290.2,25.1,10,60,2023-05-10T04:41:50,2023-05-10T17:55:23,0.66,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-11,40.5,23.3,30.2,42.2,23.3,31.8,19.9,59.7,0,0,0,,0,0,29.5,11.2,211,1007.3,28.3,17.5,317,27.2,10,30,2023-05-11T04:41:16,2023-05-11T17:55:52,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-12,38.9,23.4,29.8,40,23.4,31.3,19.7,58.7,0,0,0,,0,0,24.1,10.1,336.6,1007,84.1,17.7,260.1,22.4,8,10,2023-05-12T04:40:43,2023-05-12T17:56:22,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-13,36.8,24,29.2,39.9,24,30.4,18.8,57.4,0.1,100,4.17,rain,0,0,24.5,8.6,122.4,1005.6,93.6,17.6,193.8,16.7,8,10,2023-05-13T04:40:11,2023-05-13T17:56:52,0.77,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-14,29.2,19.6,24.5,36.7,19.6,25,19.2,73.2,3.5,100,37.5,rain,0,0,59.8,24.1,70.9,1001.4,96.7,16.7,26.5,2.3,1,10,2023-05-14T04:39:41,2023-05-14T17:57:22,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-15,36.9,19.8,27.3,38.1,19.8,28.1,19.5,67.8,1.4,100,16.67,rain,0,0,34.2,10.8,167.7,1004.1,77.4,17.6,314.8,27,10,10,2023-05-15T04:39:11,2023-05-15T17:57:52,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-16,39.1,21.3,27,40.9,21.3,28.4,21.2,75.1,17.8,100,50,rain,0,0,49.7,21.2,183.3,1006.8,54.2,15.9,233.5,20.2,10,30,2023-05-16T04:38:42,2023-05-16T17:58:21,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-17,35.9,20.8,26.5,39.7,20.8,28,21.7,77.9,12.6,100,66.67,rain,0,0,43.6,10.4,181.2,1009.4,48,16.9,303,26.1,10,30,2023-05-17T04:38:15,2023-05-17T17:58:51,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-18,34.9,21.6,25.9,38,21.6,27,21.9,81,13.1,100,41.67,rain,0,0,38.9,13.7,180.6,1010.3,55.2,15.3,247.9,21.2,10,30,2023-05-18T04:37:49,2023-05-18T17:59:21,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-19,35,22.3,26.7,38.1,22.3,28.2,22.2,79.2,21.2,100,33.33,rain,0,0,25.2,7.6,226.4,1008,50.8,16.3,261.3,22.6,9,30,2023-05-19T04:37:24,2023-05-19T17:59:51,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-20,37.9,21.5,28,40.4,21.5,29.8,21.8,73.7,4.2,100,37.5,rain,0,0,32,13.3,190.8,1006.6,44.8,16.7,315.9,27.1,10,60,2023-05-20T04:37:00,2023-05-20T18:00:21,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-21,38.7,21.1,28.5,44.6,21.1,30.6,21.5,70.4,8.3,100,16.67,rain,0,0,45,8.3,176.9,1007.9,37.9,16.6,318.3,27.6,10,30,2023-05-21T04:36:37,2023-05-21T18:00:50,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-22,37,21.1,28.4,42.1,21.1,30.9,22,72,1.3,100,25,rain,0,0,18,12.2,341.8,1008.8,38.2,17.1,331.3,28.6,10,60,2023-05-22T04:36:15,2023-05-22T18:01:20,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-23,36.7,22.5,28.3,41.7,22.5,30.1,22.1,72.4,2.3,100,20.83,rain,0,0,27.7,9.7,217.5,1008.3,56.7,17.3,300.7,25.9,9,60,2023-05-23T04:35:55,2023-05-23T18:01:49,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-24,31,22.4,25.7,34.5,22.4,26.9,22.2,82.3,11.8,100,45.83,rain,0,0,27.4,10.1,172.4,1007.2,51.8,15.8,253.9,22,10,30,2023-05-24T04:35:36,2023-05-24T18:02:18,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-25,36.3,21.5,27.9,38.7,21.5,29.6,21.9,74,5.6,100,25,rain,0,0,42.1,10.8,199.7,1006.5,37.5,16.6,299.2,25.8,10,30,2023-05-25T04:35:18,2023-05-25T18:02:47,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-26,34.5,22.4,27.7,40.2,22.4,30.4,23.1,78.1,8.3,100,37.5,rain,0,0,21.2,13.6,203.3,1007.5,48.2,15.3,323.3,28,10,60,2023-05-26T04:35:01,2023-05-26T18:03:16,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-27,35.7,21.6,26.5,39.1,21.6,28.3,22.6,81.8,7.3,100,50,rain,0,0,16.2,7.9,209.9,1006.9,44.7,14.9,261.2,22.7,10,30,2023-05-27T04:34:45,2023-05-27T18:03:44,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-28,35.9,21.1,27.4,38.6,21.1,28.9,21.2,72.4,0,0,0,,0,0,16.6,11.9,334.7,1007.1,24.6,17.5,317.1,27.5,10,10,2023-05-28T04:34:31,2023-05-28T18:04:13,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-29,35.8,23.1,29.4,42.6,23.1,31.7,21.5,65.3,0,0,0,,0,0,16.2,9,4.3,1007.4,20.7,17.5,336.6,29.2,10,10,2023-05-29T04:34:17,2023-05-29T18:04:41,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-30,36.7,23.9,30.1,42.4,23.9,32.9,22,64.7,0,0,0,,0,0,14,9,297.3,1006.6,46,17.5,337.1,29.1,10,10,2023-05-30T04:34:05,2023-05-30T18:05:08,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-05-31,38.9,23.7,30.8,49.3,23.7,33.6,20.9,59.3,0,0,0,,0,0,15.5,10.4,241,1004.8,39.5,17.5,339.4,29.2,10,10,2023-05-31T04:33:54,2023-05-31T18:05:35,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-06-01,38.5,24.6,30.8,46.5,24.6,34.3,22.2,63.1,0,0,0,,0,0,18,10.8,221.3,1003.6,89.9,18.3,291.3,25.1,9,30,2023-06-01T04:33:45,2023-06-01T18:06:02,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42618099999,41915099999,41891099999,remote"
kailashahar,2023-06-02,38.4,24.8,30.3,43.6,24.8,33.4,22.6,67.2,0.1,100,4.17,rain,0,0,28.1,9.4,197.7,1003.9,50.2,17.5,311.5,27,10,30,2023-06-02T04:33:36,2023-06-02T18:06:29,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42618099999,41915099999,41891099999,remote"
